tree,first_word,last_word,first_onset,last_offset,duration
(S (ADVP (RB then)) (NP (PRP he)) (VP (VBD cried) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBD fell) (PP (IN from) (NP (DT the) (NN sky)))))))), then, sky,442.82,446.143,3.323
(S (NP (RB yes) (NN i)) (VP (VBD said) (ADVP (RB modestly)))), yes, modestly,446.821,448.386,1.565
(S (ADVP (RB oh)) (NP (DT that)) (VP (VBZ is) (ADJP (JJ funny)))), oh, funny,448.999,450.559,1.56
(S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD broke) (PP (IN into) (NP (NP (DT a) (JJ lovely) (NN peal)) (PP (IN of) (NP (NN laughter))) (SBAR (WHNP (WDT which)) (S (VP (JJ irritated) (NP (PRP me))))))) (ADVP (RB very) (RB much)))), and, much,451.302,456.82,5.518
(S (NP (PRP i)) (VP (VBP prefer) (S (NP (NNS people)) (VP (TO to) (VP (VB take) (NP (NP (PRP$ my)) (NP (NNS misfortunes))) (ADVP (RB seriously))))))), i, seriously,457.403,460.172,2.769
(S (ADVP (RB then)) (NP (PRP he)) (VP (VBD added) (SBAR (IN so) (S (NP (PRP you)) (ADVP (RB also)) (VP (VBP come) (PP (IN from) (NP (DT the) (NN sky)))))))), then, sky,460.691,463.935,3.244
(S (WHNP (WDT what) (NN planet)) (S (VBP are) (NP (PRP you)) (PP (IN from)))), what, from,464.503,465.678,1.175
(S (S (NP (PRP i)) (VP (VBD caught) (NP (DT a) (NN glimpse)) (PP (IN into) (NP (NP (DT the) (NN mystery)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN presence)))))))) (CC and) (S (NP (PRP i)) (VP (VBD asked) (ADVP (RB abruptly)) (SBAR (IN so) (S (NP (PRP you)) (VP (VBP come) (PP (IN from) (NP (DT another) (NN planet))) (ADVP (RB then)))))))), i, then,467.045,473.321,6.276
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB answer)))), but, answer,474.124,475.064,0.94
(S (S (NP (PRP he)) (VP (VP (VBD shook) (NP (NP (PRP$ his)) (NP (NN head)))) (ADVP (RB slowly)))) (SBAR (VBZ whilst) (S (VP (VBG looking) (PP (IN at) (NP (NP (PRP$ my)) (NP (NN airplane)))))))), he, airplane,475.753,478.527,2.774
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ true)) (SBAR (IN that) (S (NP (PRP you)) (VP (MD can) (RB not) (VP (VB have) (VP (VBN come) (PP (IN from) (ADVP (RB far) (RB away))) (WHPP (IN in) (WHNP (WDT that)))))))))) (CC and) (S (NP (PRP he)) (VP (VBD drifted) (PP (IN into) (NP (NP (DT a) (NN daydream)) (SBAR (WHNP (WDT which)) (S (VP (VBD lasted) (NP (DT a) (JJ long) (NN while)))))))))), it, while,479.415,486.701,7.286
(S (PP (RB then) (S (VP (VP (VBG taking) (NP (NP (PRP$ my)) (NP (NN sheep)))) (PRT (RP out) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN pocket)))))))) (S (NP (PRP he)) (VP (VBD sank) (NP (PRP himself)) (PP (IN into) (NP (NP (DT the) (NN contemplation)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN treasure))))))))), then, treasure,487.469,492.672,5.203
(S (NP (PRP you)) (VP (MD can) (VP (VB imagine) (SBAR (WHADVP (WRB how)) (S (NP (NP (PRP$ my)) (NP (NN curiosity))) (VP (VBD was) (VP (VBN aroused) (PP (IN by) (NP (NP (DT this) (JJ small) (NN disclosure)) (PP (IN about) (NP (DT the) (JJ other) (NNS planets))))) (SBAR (IN so) (S (NP (PRP i)) (VP (VBD tried) (S (VP (TO to) (VP (VB find) (PRT (RP out)) (NP (JJR more))))))))))))))), you, more,493.341,501.342,8.001
(S (WHADVP (WRB where)) (S (VBP are) (NP (PRP you)) (PP (IN from))) (FRAG (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))))), where, fellow,502.34,503.944,1.604
(S (WHADVP (WRB where)) (S (VBZ is) (NP (NP (DT this)) (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP live) (PP (IN of) (NP (NNP yours))))))))), where, yours,504.628,506.952,2.324
(S (WHADVP (WRB where)) (S (VBP do) (NP (PRP you)) (VP (VB take) (NP (NP (PRP$ my)) (NP (NN sheep))) (PRT (RP off)) (PP (TO to))))), where, to,507.396,509.046,1.65
(S (PP (IN after) (NP (DT a) (JJ reflective) (NN silence))) (NP (PRP he)) (VP (VBD answered) (SBAR (S (SBAR (WHNP (WP what)) (S (VP (VBZ is) (ADJP (JJ good) (PP (IN about) (NP (NP (DT the) (NN box)) (SBAR (S (NP (PRP you)) (VP (VBP have) (VP (VBN given))))))))))) (VP (VBZ is) (SBAR (IN that) (S (PP (IN at) (NP (NN night))) (NP (PRP he)) (VP (MD can) (VP (VB use) (NP (PRP it)) (PP (IN as) (NP (DT a) (NN house)))))))))))), after, house,510.432,518.352,7.92
(S (S (NP (DT that)) (VP (VBZ is) (ADJP (JJ right)))) (CC and) (S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP are) (ADJP (JJ good))))) (NP (PRP i)) (VP (MD will) (VP (VB give) (NP (PRP you)) (NP (DT a) (NN rope) (S (VP (TO to) (VP (VB tie) (NP (PRP him)) (PRT (RP up)) (PP (IN with) (IN during) (NP (NP (DT the) (NN day)) (CC and) (NP (DT a) (NN stake)))))))))))), that, stake,519.061,524.567,5.506
(S (NP (DT the) (NN offer)) (VP (VBD seemed) (S (VP (TO to) (VP (VB shock) (NP (DT the) (JJ little) (NN prince))))))), the, prince,525.549,527.509,1.96
(S (VP (VB tie) (NP (PRP him)) (PRT (RP up)))), tie, up,527.988,528.762,0.774
(NP (NP (WP what)) (NP (DT a) (JJ funny) (NN idea))), what, idea,529.316,530.566,1.25
(S (CC but) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP do) (RB not) (VP (VB tie) (NP (PRP him)) (PRT (RP up)))))) (NP (PRP he)) (VP (MD will) (VP (VP (VB wander) (PRT (RP off))) (CC and) (VP (VB get) (VP (VBN lost)))))), but, lost,531.329,534.118,2.789
(S (NP (NP (PRP$ my)) (NP (NN friend))) (VP (VBD broke) (PP (IN into) (NP (NP (DT another) (NN peal)) (PP (IN of) (NP (NN laughter))))))), my, laughter,535.106,537.585,2.479
(S (WHADVP (WRB where)) (S (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (NP (PRP he)) (VP (MD would) (VP (VB go)))))))), where, go,538.239,539.878,1.639
(FRAG (NP (RB anywhere)) (ADJP (RB straight)) (ADVP (RB ahead))), anywhere, ahead,540.467,542.056,1.589
(S (ADVP (RB then)) (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (ADVP (RB gravely)) (SBAR (IN that) (S (VP (VBZ does) (RB not) (VP (VB matter))))))), then, matter,542.979,546.366,3.387
(S (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP live) (NP (NN everything))))) (VP (VBZ is) (ADJP (RB so) (JJ small)))), where, small,546.955,549.04,2.085
(S (CC and) (ADVP (RB perhaps)) (PP (IN with) (NP (NP (DT a) (NN hint)) (PP (IN of) (NP (NNS sadness))))) (NP (PRP he)) (VP (VBD added) (S (ADVP (RB straight)) (ADVP (RB ahead)) (NP (PRP you)) (VP (MD can) (RB not) (VP (VB go) (ADVP (RB far))))))), and, far,549.908,554.63,4.722
(S (NP (PRP i)) (ADVP (RB thus)) (VP (VBD learned) (NP (DT a) (JJ second) (ADJP (RB very) (JJ important)) (NN thing)) (SBAR (IN that) (S (NP (NP (PRP$ his)) (NP (NN home) (NN planet))) (VP (VBD was) (ADJP (RB barely) (JJR bigger)) (PP (IN than) (NP (DT a) (NN house)))))))), i, house,0.376,6.973,6.597
(S (NP (PRP it)) (VP (VBD did) (RB not) (VP (VB surprise) (S (NP (PRP me)) (ADJP (JJ much)))))), it, much,7.671,9.3,1.629
(S (NP (PRP i)) (VP (VBD knew) (SBAR (IN that) (S (NP (ADVP (RB apart) (PP (IN from) (NP (NP (DT the) (JJ large) (NNS planets)) (PP (IN like) (NP (DT the) (NN earth) (NN jupiter)))))) (NP (NNS mars) (CC and) (NNS venus)) (SBAR (WHNP (WDT which)) (S (VP (VBP have) (VP (VBN been) (VP (VBN given) (NP (NNS names)) (ADVP (RB there)))))))) (VP (VBP are) (NP (NP (NNS hundreds)) (PP (IN of) (NP (NP (NNS others)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADVP (RB sometimes)) (ADJP (RB so) (JJ small) (SBAR (IN that) (S (NP (PRP one)) (VP (VBZ has) (NP (NP (JJ great) (NN difficulty)) (PP (IN in) (S (VP (VBG spotting) (NP (PRP them)) (PP (IN through) (NP (DT the) (NN telescope)))))))))))))))))))))), i, telescope,9.614,22.903,13.289
(S (SBAR (WHADVP (WRB when)) (S (NP (DT an) (NN astronomer)) (VP (VBZ discovers) (NP (NP (CD one)) (PP (IN of) (NP (DT these))))))) (S (NP (PRP he)) (VP (VP (VBZ gives) (NP (PRP it)) (NP (DT a) (NN number))) (PP (IN for) (NP (DT a) (NN name)))))), when, name,23.826,27.92,4.094
(S (NP (PRP he)) (VP (MD might) (VP (VB call) (NP (PRP it)) (PP (IN for) (NP (NN example) (NN asteroid) (NNS 325)))))), he,325,28.538,32.097,3.559
(S (NP (PRP i)) (VP (VBP have) (NP (JJ serious) (NN reason) (S (VP (TO to) (VP (VB believe) (SBAR (IN that) (S (NP (NP (DT the) (NN planet)) (PP (IN from) (SBAR (WHADVP (WRB where)) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD came)))))) (VP (VBZ is) (NP (DT the) (JJ asteroid) (QP (CD b) (CD 612)))))))))))), i,612,33.269,40.38,7.111
(S (NP (DT this) (NN asteroid)) (VP (VBZ has) (ADVP (RB only)) (VP (VBN been) (VP (VBN seen) (PP (IN through) (NP (DT a) (NN telescope))) (PP (ADVP (RB once)) (IN in) (NP (CD 1909))) (PP (IN by) (NP (DT a) (JJ turkish) (NN astronomer))))))), this, astronomer,40.954,46.987,6.033
(S (S (NP (PRP he)) (VP (VBD had) (ADVP (RB then)) (VP (VBN given) (NP (NP (DT a) (JJ big) (NN presentation)) (PP (IN on) (NP (NP (PRP$ his)) (NP (NN discovery))))) (PP (IN at) (NP (DT an) (JJ international) (NN astronomy) (NN conference)))))) (CC but) (S (NP (NN nobody)) (VP (VBD had) (VP (VBN believed) (NP (PRP him)) (PP (RB because) (IN of) (NP (NP (PRP$ his)) (NP (NN outfit)))))))), he, outfit,47.78,56.336,8.556
(S (NP (NNS grownups)) (VP (VBP are) (PP (IN like) (NP (DT that))))), grownups, that,56.785,57.899,1.114
(FRAG (ADJP (JJ fortunately) (PP (IN for) (NP (NP (DT the) (NN reputation)) (PP (IN of) (NP (NN asteroid)))))) (SBAR (X (X (SYM b)) (NP (CD 612))) (S (NP (DT a) (JJ turkish) (NN dictator)) (VP (VBD imposed) (PP (IN on) (NP (NP (PRP$ his)) (NP (NNS people)))) (PP (IN on) (NP (NP (NN pain)) (PP (IN of) (NP (NN death))))) (S (VP (TO to) (VP (VB dress) (NP (PRP themselves)) (PP (IN in) (NP (DT the) (NN european) (NN fashion)))))))))), fortunately, fashion,58.747,69.057,10.31
(S (S (NP (DT the) (NN astronomer)) (VP (VBD gave) (NP (NP (PRP$ his)) (NP (NN presentation))) (ADVP (RB again)) (PP (IN in) (NP (NP (CD 1920)) (VP (VBN dressed) (S (ADJP (RB very) (RB stylishly)))))))) (CC and) (S (NP (DT this) (NN time) (NN everybody)) (VP (VBD believed) (NP (PRP him))))), the, him,69.9,77.307,7.407
(S (SBAR (IN if) (S (NP (PRP i)) (VP (VBP have) (VP (VP (VBN told) (S (NP (PRP you)) (NP (NP (DT these) (NNS details)) (PP (IN about) (NP (DT the) (JJ asteroid) (QP (CD b) (CD 612))))))) (CC and) (VP (VBN revealed) (PP (TO to) (NP (PRP you)))) (NP (NP (PRP$ its)) (NP (NN number))))))) (NP (PRP it)) (VP (VBZ is) (PP (RB because) (IN of) (NP (DT the) (NNS grownups))))), if, grownups,78.544,85.506,6.962
(S (NP (NNS grownups)) (VP (VBP love) (NP (NNS numbers)))), grownups, numbers,85.97,87.254,1.284
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP talk) (PP (TO to) (NP (PRP them))) (PP (IN about) (NP (DT a) (NN friend)))))) (NP (PRP they)) (ADVP (RB never)) (VP (VBP ask) (NP (PRP you)) (PP (IN about) (NP (NP (DT any)) (PP (IN of) (NP (DT the) (JJ important) (NNS things))))))), when, things,87.688,91.991,4.303
(S (NP (PRP they)) (S (ADVP (RB never)) (VP (VBP ask) (NP (PRP you)) (SBAR (WHADVP (WRB how)) (S (VP (VBZ does) (S (NP (NP (PRP$ his)) (NN voice)) (VP (VB sound))))))))), they, sound,92.33,94.839,2.509
(S (WHNP (WDT what) (NNS games)) (S (VBZ does) (NP (PRP he)) (VP (VB like) (ADVP (RBS best))))), what, best,95.073,96.672,1.599
(S (VBZ does) (NP (PRP he)) (VP (VB collect) (NP (NNS butterflies)))), does, butterflies,96.947,98.316,1.369
(S (NP (PRP they)) (VP (VBP ask) (SBAR (WHNP (WRB how) (JJ old)) (S (VP (VBZ is) (NP (PRP he))))))), they, he,98.93,100.409,1.479
(S (WHNP (WHADJP (WRB how) (JJ many)) (NNS brothers)) (S (VBZ does) (NP (PRP he)) (VP (VB have)))), how, have,100.798,102.028,1.23
(S (WHADJP (WRB how) (JJ much)) (S (VBZ does) (NP (PRP he)) (VP (VB weigh)))), how, weigh,102.267,103.202,0.935
(S (WHNP (WHADJP (WRB how) (JJ much)) (NN money)) (S (VBZ does) (NP (NP (PRP$ his)) (NP (NN father))) (VP (VB make)))), how, make,103.631,105.171,1.54
(S (ADVP (RB only)) (NP (RB then)) (VP (VBP do) (SBAR (S (NP (PRP they)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBP know) (NP (PRP him)))))))))), only, him,105.804,107.864,2.06
(S (SBAR (IN if) (S (NP (PRP you)) (VP (VBD said) (PP (TO to) (NP (DT the) (NNS grownups))) (SBAR (S (NP (PRP i)) (VP (VBD saw) (NP (DT a) (JJ beautiful) (JJ red) (NN brick) (NN house)) (PP (IN with) (NP (NNS geraniums))) (PP (IN by) (NP (NP (DT the) (NNS windows) (CC and) (NNS doves)) (PP (IN on) (NP (DT the) (NN roof))))))))))) (NP (PRP they)) (VP (MD would) (RB not) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB picture) (NP (NP (DT this) (NN house)) (PP (IN in) (NP (NP (PRP$ their)) (NP (NNS minds)))))))))))), if, minds,108.771,119.311,10.54
(S (S (NP (PRP you)) (VP (MD would) (VP (VB have) (S (VP (TO to) (VP (VB tell) (NP (PRP them)) (NP (NP (PRP i)) (SBAR (S (VP (VBD saw) (NP (DT a) (ADJP (QP (CD hundred) (CD thousand)) (NN franc)) (NN house)))))))))))) (CC and) (S (NP (PRP they)) (VP (MD would) (VP (VB cry) (SBAR (WHADVP (WRB how)) (S (ADJP (JJ pretty)))))))), you, pretty,119.615,125.9,6.285
(S (SBAR (RB so) (IN if) (S (NP (PRP you)) (VP (VBD were) (S (VP (TO to) (VP (VB say) (PP (TO to) (NP (PRP them))) (NP (NP (DT the) (NN proof)) (SBAR (IN that) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD existed))))))))))) (VP (VBZ is) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (ADJP (JJ charming))))))), so, charming,126.798,132,5.202
(S (S (NP (PRP he)) (VP (VBD laughed))) (CC and) (S (NP (PRP he)) (VP (VBD wanted) (NP (DT a) (NN sheep))))), he, sheep,132.219,133.959,1.74
(S (SBAR (IN if) (S (NP (NNS someone)) (VP (VBZ wants) (NP (NP (DT a) (NN sheep)))))) (S (NP (PRP that)) (VP (VBZ proves) (S (NP (PRP they)) (VP (VBP exist)))))), if, exist,134.508,137.441,2.933
(S (NP (PRP they)) (VP (MD would) (VP (VP (VB shrug) (NP (NP (PRP$ their)) (NP (NNS shoulders)))) (CC and) (VP (VB treat) (NP (PRP you)) (PP (IN like) (NP (DT a) (NN child))))))), they, child,137.91,140.699,2.789
(S (CC but) (SBAR (IN if) (S (NP (PRP you)) (VP (VBD were) (S (VP (TO to) (VP (VB say) (NP (NP (DT the) (NN planet)) (SBAR (S (NP (PRP he)) (VP (VBD came) (PP (IN from)))))))))))) (VP (VBZ is) (NP (NP (DT the) (JJ asteroid) (QP (CD b) (CD 612))) (SBAR (S (NP (PRP they)) (VP (MD would) (VP (VP (VB be) (ADJP (JJ convinced))) (CC and) (VP (VP (VB leave) (NP (PRP you)) (PP (IN in) (NP (NN peace)))) (CC and) (VP (VB spare) (NP (PRP you))) (NP (NP (PRP$ their)) (NP (NNS questions))))))))))), but, questions,141.288,150.489,9.201
(S (NP (PRP they)) (VP (VBP are) (PP (IN like) (NP (DT that))))), they, that,150.913,151.667,0.754
(S (VP (VB do) (RB not) (VP (VB blame) (NP (PRP them))))), do, them,151.862,152.577,0.715
(S (NP (NNS children)) (VP (MD should) (VP (VB be) (VP (VBG forgiving) (PP (IN towards) (NP (DT the) (NNS grownups))))))), children, grownups,153.125,155.409,2.284
(S (CC but) (PP (IN of) (NP (NP (NN course)) (NP (NP (DT those)) (PP (IN of) (NP (PRP us))) (SBAR (WHNP (WP who)) (S (VP (VBP understand) (NP (NN life)))))))) (NP (PRP we)) (VP (VBP do) (RB not) (ADVP (RB much)) (VP (VB care) (PP (IN for) (NP (NNS numbers)))))), but, numbers,156.003,160.861,4.858
(S (NP (PRP i)) (VP (MD would) (VP (VB have) (VP (VBN liked) (S (VP (TO to) (VP (VB begin) (NP (DT this) (NN story)) (PP (IN in) (NP (NP (DT the) (JJ same) (NN way)) (PP (IN as) (NP (DT a) (NN fairy) (NN tale)))))))))))), i, tale,161.549,164.748,3.199
(S (NP (PRP i)) (VP (MD would) (VP (VB have) (VP (VBN liked) (S (VP (TO to) (VP (VB say) (ADVP (RB once)) (PP (IN upon) (NP (DT a) (NN time))) (SBAR (SBAR (S (NP (EX there)) (VP (VBD was) (NP (NP (DT a) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (VP (VBD lived) (PP (IN on) (NP (DT a) (NN planet))) (PP (RB not) (ADJP (ADJP (RB much) (JJR bigger)) (PP (IN than) (NP (PRP himself)))))))))))) (CC and) (SBAR (WHNP (WP who)) (S (VP (VBD needed) (NP (DT a) (NN friend))))))))))))), i, friend,165.257,172.913,7.656
(S (PP (IN for) (NP (NP (DT those)) (SBAR (WHNP (WP who)) (S (VP (VBP understand) (NP (NN life))))))) (NP (PRP it)) (VP (MD would) (VP (VB have) (VP (VBN seemed) (S (ADJP (RB much) (RBR more) (JJ natural))))))), for, natural,173.566,177.535,3.969
(S (IN for) (S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB want) (NP (NP (PRP$ my)) (NP (NN book))) (S (VP (TO to) (VP (VB be) (VP (VBN read) (ADVP (RB lightly)))))))))), for, lightly,178.088,180.287,2.199
(S (NP (PRP i)) (VP (VBP feel) (ADJP (ADJP (RB so) (RB much) (JJ sadness)) (PP (IN in) (S (VP (VBG recounting) (NP (DT these) (NNS memories)))))))), i, memories,180.856,183.71,2.854
(S (NP (PRP it)) (VP (VBZ is) (ADVP (RB already)) (VP (VBN been) (NP (NP (CD six) (NNS years)) (PP (IN since) (NP (NP (PRP$ my)) (NP (NN friend))) (VP (VBN left) (PP (IN with) (NP (NP (PRP$ his)) (NP (NN sheep)))))))))), it, sheep,184.109,187.618,3.509
(S (SBAR (IN if) (S (NP (PRP i)) (VP (VBP try) (S (VP (TO to) (VP (VB describe) (NP (PRP him)) (ADVP (RB here)))))))) (NP (PRP it)) (VP (VBZ is) (ADJP (RB so) (RB as)) (S (RB not) (VP (TO to) (VP (VB forget) (NP (PRP him))))))), if, him,188.496,191.875,3.379
(S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ sad) (S (VP (TO to) (VP (VB forget) (NP (DT a) (NN friend)))))))), it, friend,192.548,193.918,1.37
(S (S (NP (RB not) (NN everyone)) (VP (VBZ has) (VP (VBN had) (NP (DT a) (NN friend))))) (CC and) (S (SBAR (IN if) (S (NP (PRP i)) (VP (VBD forgot) (NP (PRP him))))) (NP (PRP i)) (VP (MD could) (VP (VB become) (PP (IN like) (NP (NP (DT the) (NNS grownups)) (SBAR (WHNP (WP who)) (S (VP (VBP are) (ADVP (RB only)) (ADJP (JJ interested) (PP (IN in) (NP (NNS numbers))))))))))))), not, numbers,194.506,201.862,7.356
(S (IN so) (NP (DT that)) (VP (VBZ is) (SBAR (WHADVP (WRB why)) (S (NP (PRP i)) (VP (VBP have) (ADVP (RB again)) (VP (VBN bought) (NP (NP (DT a) (NN box)) (PP (IN of) (NP (NP (NNS paints)) (CC and) (NP (DT some) (NNS pencils))))))))))), so, pencils,202.765,206.664,3.899
(S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ hard) (S (VP (TO to) (VP (VB take) (PRT (RP up)) (S (VP (VBG drawing) (ADVP (RB again)) (PP (IN at) (NP (NP (PRP$ my)) (NP (NN age)))) (SBAR (WHADVP (WRB when)) (S (NP (PRP i)) (VP (VBP have) (ADVP (RB only)) (VP (ADVP (RB ever)) (VBN attempted) (S (VP (TO to) (VP (VB draw) (NP (NP (DT a) (NN boa) (NN constrictor)) (ADJP (JJ closed) (CC and) (JJ open))) (PP (IN at) (NP (NP (DT the) (NN age)) (PP (IN of) (NP (CD six)))))))))))))))))))), it, six,207.352,215.033,7.681
(S (S (NP (PRP i)) (VP (MD will) (VP (VB try) (PP (IN of) (NP (NN course))) (S (VP (TO to) (VP (VB make) (NP (NP (PRP$ my)) (NP (NNS portraits))) (PP (IN as) (NP (NP (NN lifelike)) (ADJP (RB as) (JJ possible)))))))))) (CC but) (S (NP (PRP i)) (VP (VBP am) (RB not) (ADJP (RB quite) (JJ sure) (SBAR (S (NP (PRP i)) (VP (MD will) (VP (VB succeed))))))))), i, succeed,215.766,221.783,6.017
(S (NP (DT some) (NNS drawings)) (VP (VBP go) (NP (NN alright)))), some, alright,222.441,223.866,1.425
(S (NP (NNS others)) (VP (VBP do) (RB not) (VP (VB look) (PP (IN like) (NP (NP (PRP$ their)) (NP (NNS subjects))))))), others, subjects,224.345,226.159,1.814
(S (NP (PRP i)) (ADVP (RB also)) (VP (VBP get) (S (NP (DT the) (NN size)) (ADJP (DT a) (NN bit) (JJ wrong))))), i, wrong,226.997,228.931,1.934
(S (ADVP (RB here)) (NP (DT the) (JJ little) (NN prince)) (VP (VBZ is) (ADJP (RB too) (JJ big)))), here, big,229.66,231.374,1.714
(S (ADVP (RB there)) (NP (PRP he)) (VP (VBZ is) (ADJP (RB too) (JJ small)))), there, small,231.668,232.923,1.255
(S (NP (PRP i)) (VP (VBP am) (ADVP (RB also)) (ADJP (RB not) (JJ sure)) (PP (IN about) (NP (NP (DT the) (NN color)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN outfit)))))) (SBAR (IN so) (S (NP (PRP i)) (VP (VBP fumble) (PRT (RP along)) (SBAR (ADVP (RB somehow)) (IN as) (S (NP (JJS best) (NNS i)) (VP (MD can))))))))), i, can,233.731,239.708,5.977
(S (S (NP (PRP i)) (VP (MD will) (VP (VB make) (NP (NP (NNS mistakes)) (PP (IN on) (NP (JJ certain) (JJ important) (NNS points)))) (ADVP (RB too))))) (CC but) (S (NP (PRP you)) (VP (MD will) (VP (VB have) (S (VP (TO to) (VP (VB forgive) (NP (PRP me)) (SBAR (IN that) (S (NP (NP (PRP$ my)) (NP (NN friend))) (ADVP (RB never)) (VP (VBD gave) (NP (NNS explanations)))))))))))), i, explanations,240.397,247.987,7.59
(S (S (ADVP (RB perhaps)) (NP (PRP he)) (VP (VBD thought) (SBAR (S (NP (PRP i)) (VP (VBD was) (ADVP (RB just)) (PP (IN like) (NP (PRP himself)))))))) (CC but) (S (NP (PRP i)) (ADVP (RB unfortunately)) (VP (VBP do) (RB not) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB see) (NP (NN sheep)) (PP (IN through) (NP (NNS boxes))))))))))), perhaps, boxes,248.491,254.902,6.411
(S (ADVP (RB perhaps)) (NP (PRP i)) (VP (VBP am) (NP (NP (DT a) (NN bit)) (PP (IN like) (NP (DT the) (NNS grownups)))))), perhaps, grownups,255.531,257.21,1.679
(S (NP (PRP i)) (VP (MD must) (VP (VB have) (VP (VBN got) (S (ADJP (JJR older))))))), i, older,257.793,258.873,1.08
(S (NP (DT every) (NN day)) (S (NP (PRP i)) (VP (MD would) (VP (VB learn) (NP (NP (NN something)) (PP (IN about) (NP (NP (NP (PRP$ his)) (NP (NN planet))) (NP (DT the) (NN departure)) (CC and) (NP (DT the) (NN trip))))))))), every, trip,260.195,264.238,4.043
(S (NP (DT the) (NN information)) (VP (VBD came) (ADVP (RB slowly)) (SBAR (IN as) (S (NP (NP (PRP$ his)) (NP (NNS thoughts))) (VP (VBD wandered)))))), the, wandered,265.076,267.981,2.905
(S (NP (PRP it)) (VP (VBD was) (PP (IN in) (NP (DT this) (NN way))) (SBAR (IN that) (S (PP (IN on) (NP (DT the) (JJ third) (NN day))) (NP (PRP i)) (VP (VBD came) (S (VP (TO to) (VP (VB know) (PP (IN of) (NP (NP (DT the) (NN tragedy)) (PP (IN of) (NP (DT the) (NNS baobabs))))))))))))), it, baobabs,268.804,273.997,5.193
(S (ADVP (NP (DT this) (NN time)) (RB again)) (NP (PRP it)) (VP (VBD was) (ADVP (NNS thanks) (PP (TO to) (NP (DT the) (NN sheep)))) (SBAR (IN because) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD asked) (NP (PRP me)) (ADVP (RB abruptly)) (SBAR (RB as) (IN if) (S (VP (VBN seized) (PP (IN by) (NP (DT a) (JJ grave) (NN doubt))))))))))), this, doubt,274.715,281.786,7.071
(S (NP (PRP it)) (VP (VP (VBZ is) (ADJP (JJ true))) (VP (VBZ is) (RB not) (NP (PRP it))) (SBAR (IN that) (S (NP (NN sheep)) (VP (VBP eat) (NP (NNS shrubs))))))), it, shrubs,282.634,285.623,2.989
(S (NP (RB yes) (PRP it)) (VP (VBZ is) (ADJP (JJ true)))), yes, true,286.262,287.326,1.064
(S (NP (NNP oh) (NNP i)) (VP (VBP am) (ADJP (JJ glad)))), oh, glad,288.074,288.944,0.87
(S (S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB understand) (SBAR (WHADVP (WRB why)) (S (NP (PRP it)) (VP (VBD was) (ADJP (RB so) (JJ important)) (SBAR (IN that) (S (NP (NN sheep)) (VP (VBP eat) (NP (NNS shrubs))))))))))) (CC but) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD added) (ADVP (RB then)) (SBAR (S (NP (PRP it)) (VP (VBZ follows) (SBAR (S (NP (PRP they)) (ADVP (RB also)) (VP (VBP eat) (NP (NNS baobabs))))))))))), i, baobabs,289.837,298.307,8.47
