tree,word-index,word,number,last_word,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,first_word,first_onset,last_word,last_offset
(S (S (RB so) (VP (VBG getting) (ADJP (JJ impatient)) (SBAR (IN as) (S (NP (PRP i)) (VP (VBD was) (ADJP (JJ eager) (S (VP (TO to) (VP (VB start) (NP (VBG dismantling) (NP (NP (PRP$ my)) (NP (NN engine))))))))))))) (NP (PRP i)) (ADVP (RB hastily)) (VP (VBD sketched) (SBAR (S (NP (NP (DT this) (NN drawing)) (CC and) (NP (PRP i))) (VP (VBD snapped) (NP (DT this))))))), so-1), so,1,this,368.008,368.273,7.514636259,ADV,1,3,1,2, so,368.008, this,376.513
(S (NP (RB here)) (VP (VBZ is) (NP (DT the) (NN box)))), here-1), here,1,box,376.513,376.773,6.305070182,ADV,1,3,2,3, here,376.513, box,377.473
(S (NP (NP (DT the) (NN sheep)) (SBAR (S (NP (PRP you)) (VP (VBP want))))) (VP (VBZ is) (ADVP (RB inside)))), the-1), the,1,inside,377.473,377.593,11.11580048,DET,1,4,1,2, the,377.473, inside,379.032
(S (CC but) (S (NP (PRP i)) (VP (VP (VBD was) (ADJP (RB very) (VBN surprised))) (S (VP (TO to) (VP (VB see) (S (NP (NP (DT the) (NN face)) (PP (IN of) (NP (NP (PRP$ my)) (NP (JJ young) (NN judge))))) (VP (VB light) (PRT (RP up)))))))))), but-1), but,1,up,379.761,379.876,8.17055344,CCONJ,1,2,1,2, but,379.761, up,383.985
(S (NP (PRP it)) (VP (VBZ is) (ADVP (RB exactly)) (NP (NP (DT the) (NN way)) (SBAR (S (NP (PRP i)) (VP (VBD wanted))))))), it-1), it,1,wanted,384.688,384.753,8.891153872,PRON,1,3,2,3, it,384.688, wanted,386.692
(S (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP think) (SBAR (S (NP (DT this) (NN sheep)) (VP (VBZ needs) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN grass)))))))))))), do-1), do,1,grass,387.091,387.397,7.25396566,AUX,1,3,1,2, do,387.091, grass,389.416
(FRAG (WRB why)), why-1), why,1,why,390.164,390.614,5.677506943,ADV,1,2,2,3, why,390.164, why,390.614
(FRAG (SBAR (IN because) (S (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP am) (PP (IN from) (NP (NN everything)))))) (VP (VBZ is) (ADJP (RB very) (JJ small)))))), because-1), because,1,small,391.317,391.622,6.653172659,SCONJ,1,3,1,2, because,391.317, small,393.857
(S (NP (EX there)) (VP (MD will) (ADVP (RB certainly)) (VP (VB be) (ADJP (JJ enough))))), there-1), there,1,enough,394.645,394.81,7.628371702,PRON,1,3,2,3, there,394.645, enough,395.905
(S (NP (PRP i)) (VP (VBD gave) (NP (PRP you)) (NP (DT a) (ADJP (RB very) (JJ small)) (NP (NN sheep))))), i-1), i,1,sheep,396.154,396.419,8.500758885,PRON,1,3,2,3, i,396.154, sheep,398.153
(S (NP (PRP he)) (VP (VBD leaned) (NP (NP (PRP$ his)) (NP (NN head))) (PP (IN towards) (NP (DT the) (NN drawing))))), he-1), he,1,drawing,399.111,399.276,8.557202055,PRON,1,3,2,3, he,399.111, drawing,401.076
(FRAG (RB not) (ADJP (RB that) (JJ small))), not-1), not,1,small,401.629,401.844,8.65278995,PART,1,2,1,2, not,401.629, small,402.784
(S (VP (VB look))), look-1), look,1,look,403.407,403.967,5.519619223,VERB,1,3,3,4, look,403.407, look,403.967
(S (NP (PRP he)) (VP (VBZ is) (VP (VBN fallen) (S (ADJP (RB asleep)))))), he-1), he,1,asleep,404.306,404.391,8.557202055,PRON,1,3,2,3, he,404.306, asleep,405.515
(S (CC and) (NP (DT that)) (VP (VBZ is) (SBAR (WHADVP (WRB how)) (S (NP (PRP i)) (VP (VBD met) (NP (DT the) (NP (JJ little) (NN prince)))))))), and-1), and,1,prince,406.348,406.613,10.26304833,CCONJ,1,2,1,2, and,406.348, prince,408.467
(S (NP (PRP it)) (VP (VBD took) (NP (PRP me)) (NP (DT a) (JJ long) (NN time) (S (VP (TO to) (VP (VB find) (PRT (RP out)) (SBAR (WHADVP (WRB where)) (S (NP (PRP he)) (VP (VBD came) (PP (IN from))))))))))), it-1), it,1,from,410.046,410.181,8.891153872,PRON,1,3,2,3, it,410.046, from,412.93
(S (NP (NP (DT the) (NP (JJ little) (NN prince))) (SBAR (WHNP (WP who)) (S (VP (VBD asked) (S (NP (PRP me)) (NP (JJ many) (NNS questions))))))) (ADVP (RB never)) (VP (VBD seemed) (S (VP (TO to) (VP (VB hear) (NP (NP (PRP$ my)) (NP (NN own)))))))), the-1), the,1,own,413.454,413.769,11.11580048,DET,1,4,1,2, the,413.454, own,417.972
(S (NP (PRP it)) (VP (VBD was) (NP (NP (DT the) (NNS words)) (VP (VBN spoken) (PP (IN by) (NP (NN chance))) (SBAR (IN that) (S (NP (NP (RB little)) (PP (IN by) (NP (RB little)))) (VP (VBD revealed) (NP (NN everything)) (PP (TO to) (NP (PRP me)))))))))), it-1), it,1,me,419.004,419.129,8.891153872,PRON,1,3,2,3, it,419.004, me,423.648
(FRAG (ADVP (RB so)) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBD saw) (NP (NP (PRP$ my)) (NP (NN airplane))) (PP (IN for) (NP (DT the) (JJ first) (NN time))))))), so-1), so,1,time,424.491,424.696,7.514636259,ADV,1,3,2,3, so,424.491, time,426.785
(S (NP (PRP i)) (VP (MD will) (RB not) (VP (VB draw) (NP (NP (PRP$ my)) (NP (NN airplane)))))), i-1), i,1,airplane,427.384,427.569,8.500758885,PRON,1,3,2,3, i,427.384, airplane,428.889
(S (NP (PRP it)) (VP (MD would) (VP (VB be) (VP (ADVP (NP (DT a) (NN drawing)) (RB far) (RB too)) (VBN complicated) (PP (IN for) (NP (PRP me))))))), it-1), it,1,me,428.889,428.979,8.891153872,PRON,1,3,2,3, it,428.889, me,431.392
(S (NP (PRP he)) (VP (VBD asked) (NP (PRP me)) (SBAR (WHNP (WP what)) (S (VP (VBZ is) (NP (DT that) (NN thing)) (ADVP (RB there))))))), he-1), he,1,there,431.881,431.986,8.557202055,PRON,1,3,2,3, he,431.881, there,434.449
(S (NP (PRP it)) (VP (VBZ is) (RB not) (NP (DT a) (NN thing)))), it-1), it,1,thing,435.297,435.432,8.891153872,PRON,1,3,2,3, it,435.297, thing,436.062
(S (NP (PRP it)) (VP (VBZ flies))), it-1), it,1,flies,436.261,436.366,8.891153872,PRON,1,3,2,3, it,436.261, flies,436.956
(S (NP (PRP it)) (VP (VBZ is) (NP (DT an) (NN airplane)))), it-1), it,1,airplane,437.156,437.251,8.891153872,PRON,1,3,2,3, it,437.156, airplane,437.965
(S (NP (PRP it)) (VP (VBZ is) (NP (NP (PRP$ my)) (NP (NN airplane))))), it-1), it,1,airplane,438.057,438.131,8.891153872,PRON,1,3,2,3, it,438.057, airplane,438.905
(S (CC and) (NP (PRP i)) (VP (VBD was) (ADJP (JJ proud) (S (VP (TO to) (VP (VB have) (S (NP (PRP him)) (VP (VB know) (SBAR (IN that) (S (NP (PRP i)) (VP (MD could) (VP (VB fly))))))))))))), and-1), and,1,fly,439.608,439.733,10.26304833,CCONJ,1,2,1,2, and,439.608, fly,441.947
(S (ADVP (RB then)) (NP (PRP he)) (VP (VBD cried) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBD fell) (PP (IN from) (NP (DT the) (NN sky)))))))), then-1), then,1,sky,442.82,442.985,7.007600614,ADV,1,3,2,3, then,442.82, sky,446.143
(S (NP (RB yes) (NN i)) (VP (VBD said) (ADVP (RB modestly)))), yes-1), yes,1,modestly,446.821,447.446,4.809579339,INTJ,1,3,1,2, yes,446.821, modestly,448.386
(S (ADVP (RB oh)) (NP (DT that)) (VP (VBZ is) (ADJP (JJ funny)))), oh-1), oh,1,funny,448.999,449.324,4.395251302,INTJ,1,3,2,3, oh,448.999, funny,450.559
(S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD broke) (PP (IN into) (NP (NP (DT a) (JJ lovely) (NN peal)) (PP (IN of) (NP (NN laughter))) (SBAR (WHNP (WDT which)) (S (VP (JJ irritated) (NP (PRP me))))))) (ADVP (RB very) (RB much)))), and-1), and,1,much,451.302,451.467,10.26304833,CCONJ,1,2,1,2, and,451.302, much,456.82
(S (NP (PRP i)) (VP (VBP prefer) (S (NP (NNS people)) (VP (TO to) (VP (VB take) (NP (NP (PRP$ my)) (NP (NNS misfortunes))) (ADVP (RB seriously))))))), i-1), i,1,seriously,457.403,457.488,8.500758885,PRON,1,3,2,3, i,457.403, seriously,460.172
(S (ADVP (RB then)) (NP (PRP he)) (VP (VBD added) (SBAR (IN so) (S (NP (PRP you)) (ADVP (RB also)) (VP (VBP come) (PP (IN from) (NP (DT the) (NN sky)))))))), then-1), then,1,sky,460.691,460.876,7.007600614,ADV,1,3,2,3, then,460.691, sky,463.935
(S (WHNP (WDT what) (NN planet)) (S (VBP are) (NP (PRP you)) (PP (IN from)))), what-1), what,1,from,464.503,464.618,7.344589847,DET,1,3,1,2, what,464.503, from,465.678
(S (S (NP (PRP i)) (VP (VBD caught) (NP (DT a) (NN glimpse)) (PP (IN into) (NP (NP (DT the) (NN mystery)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN presence)))))))) (CC and) (S (NP (PRP i)) (VP (VBD asked) (ADVP (RB abruptly)) (SBAR (IN so) (S (NP (PRP you)) (VP (VBP come) (PP (IN from) (NP (DT another) (NN planet))) (ADVP (RB then)))))))), i-1), i,1,then,467.045,467.15,8.500758885,PRON,1,4,2,3, i,467.045, then,473.321
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB answer)))), but-1), but,1,answer,474.124,474.229,8.17055344,CCONJ,1,2,1,2, but,474.124, answer,475.064
(S (S (NP (PRP he)) (VP (VP (VBD shook) (NP (NP (PRP$ his)) (NP (NN head)))) (ADVP (RB slowly)))) (SBAR (VBZ whilst) (S (VP (VBG looking) (PP (IN at) (NP (NP (PRP$ my)) (NP (NN airplane)))))))), he-1), he,1,airplane,475.753,475.848,8.557202055,PRON,1,4,2,3, he,475.753, airplane,478.527
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ true)) (SBAR (IN that) (S (NP (PRP you)) (VP (MD can) (RB not) (VP (VB have) (VP (VBN come) (PP (IN from) (ADVP (RB far) (RB away))) (WHPP (IN in) (WHNP (WDT that)))))))))) (CC and) (S (NP (PRP he)) (VP (VBD drifted) (PP (IN into) (NP (NP (DT a) (NN daydream)) (SBAR (WHNP (WDT which)) (S (VP (VBD lasted) (NP (DT a) (JJ long) (NN while)))))))))), it-1), it,1,while,479.415,479.57,8.891153872,PRON,1,4,2,3, it,479.415, while,486.701
(S (PP (RB then) (S (VP (VP (VBG taking) (NP (NP (PRP$ my)) (NP (NN sheep)))) (PRT (RP out) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN pocket)))))))) (S (NP (PRP he)) (VP (VBD sank) (NP (PRP himself)) (PP (IN into) (NP (NP (DT the) (NN contemplation)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN treasure))))))))), then-1), then,1,treasure,487.469,487.794,7.007600614,ADV,1,3,1,2, then,487.469, treasure,492.672
(S (NP (PRP you)) (VP (MD can) (VP (VB imagine) (SBAR (WHADVP (WRB how)) (S (NP (NP (PRP$ my)) (NP (NN curiosity))) (VP (VBD was) (VP (VBN aroused) (PP (IN by) (NP (NP (DT this) (JJ small) (NN disclosure)) (PP (IN about) (NP (DT the) (JJ other) (NNS planets))))) (SBAR (IN so) (S (NP (PRP i)) (VP (VBD tried) (S (VP (TO to) (VP (VB find) (PRT (RP out)) (NP (JJR more))))))))))))))), you-1), you,1,more,493.341,493.656,7.992843191,PRON,1,3,2,3, you,493.341, more,501.342
(S (WHADVP (WRB where)) (S (VBP are) (NP (PRP you)) (PP (IN from))) (FRAG (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))))), where-1), where,1,fellow,502.34,502.505,6.745648029,ADV,1,3,2,3, where,502.34, fellow,503.944
(S (WHADVP (WRB where)) (S (VBZ is) (NP (NP (DT this)) (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP live) (PP (IN of) (NP (NNP yours))))))))), where-1), where,1,yours,504.628,504.923,6.745648029,ADV,1,3,2,3, where,504.628, yours,506.952
(S (WHADVP (WRB where)) (S (VBP do) (NP (PRP you)) (VP (VB take) (NP (NP (PRP$ my)) (NP (NN sheep))) (PRT (RP off)) (PP (TO to))))), where-1), where,1,to,507.396,507.591,6.745648029,ADV,1,3,2,3, where,507.396, to,509.046
(S (PP (IN after) (NP (DT a) (JJ reflective) (NN silence))) (NP (PRP he)) (VP (VBD answered) (SBAR (S (SBAR (WHNP (WP what)) (S (VP (VBZ is) (ADJP (JJ good) (PP (IN about) (NP (NP (DT the) (NN box)) (SBAR (S (NP (PRP you)) (VP (VBP have) (VP (VBN given))))))))))) (VP (VBZ is) (SBAR (IN that) (S (PP (IN at) (NP (NN night))) (NP (PRP he)) (VP (MD can) (VP (VB use) (NP (PRP it)) (PP (IN as) (NP (DT a) (NN house)))))))))))), after-1), after,1,house,510.432,510.837,6.923333309,ADP,1,3,1,2, after,510.432, house,518.352
(S (S (NP (DT that)) (VP (VBZ is) (ADJP (JJ right)))) (CC and) (S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP are) (ADJP (JJ good))))) (NP (PRP i)) (VP (MD will) (VP (VB give) (NP (PRP you)) (NP (DT a) (NN rope) (S (VP (TO to) (VP (VB tie) (NP (PRP him)) (PRT (RP up)) (PP (IN with) (IN during) (NP (NP (DT the) (NN day)) (CC and) (NP (DT a) (NN stake)))))))))))), that-1), that,1,stake,519.061,519.216,9.223256597,DET,1,4,2,3, that,519.061, stake,524.567
(S (NP (DT the) (NN offer)) (VP (VBD seemed) (S (VP (TO to) (VP (VB shock) (NP (DT the) (JJ little) (NN prince))))))), the-1), the,1,prince,525.549,525.644,11.11580048,DET,1,3,1,2, the,525.549, prince,527.509
(S (VP (VB tie) (NP (PRP him)) (PRT (RP up)))), tie-1), tie,1,up,527.988,528.113,2.955951404,VERB,1,3,1,2, tie,527.988, up,528.762
(NP (NP (WP what)) (NP (DT a) (JJ funny) (NN idea))), what-1), what,1,idea,529.316,529.531,7.344589847,PRON,1,3,2,3, what,529.316, idea,530.566
(S (CC but) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP do) (RB not) (VP (VB tie) (NP (PRP him)) (PRT (RP up)))))) (NP (PRP he)) (VP (MD will) (VP (VP (VB wander) (PRT (RP off))) (CC and) (VP (VB get) (VP (VBN lost)))))), but-1), but,1,lost,531.329,531.444,8.17055344,CCONJ,1,2,1,2, but,531.329, lost,534.118
(S (NP (NP (PRP$ my)) (NP (NN friend))) (VP (VBD broke) (PP (IN into) (NP (NP (DT another) (NN peal)) (PP (IN of) (NP (NN laughter))))))), my-1), my,1,laughter,535.106,535.291,7.222784973,DET,1,4,2,3, my,535.106, laughter,537.585
(S (WHADVP (WRB where)) (S (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (NP (PRP he)) (VP (MD would) (VP (VB go)))))))), where-1), where,1,go,538.239,538.394,6.745648029,ADV,1,3,2,3, where,538.239, go,539.878
(FRAG (NP (RB anywhere)) (ADJP (RB straight)) (ADVP (RB ahead))), anywhere-1), anywhere,1,ahead,540.467,540.967,3.141303397,ADV,1,3,2,3, anywhere,540.467, ahead,542.056
(S (ADVP (RB then)) (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (ADVP (RB gravely)) (SBAR (IN that) (S (VP (VBZ does) (RB not) (VP (VB matter))))))), then-1), then,1,matter,542.979,543.274,7.007600614,ADV,1,3,2,3, then,542.979, matter,546.366
(S (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP live) (NP (NN everything))))) (VP (VBZ is) (ADJP (RB so) (JJ small)))), where-1), where,1,small,546.955,547.14,6.745648029,ADV,1,4,2,3, where,546.955, small,549.04
(S (CC and) (ADVP (RB perhaps)) (PP (IN with) (NP (NP (DT a) (NN hint)) (PP (IN of) (NP (NNS sadness))))) (NP (PRP he)) (VP (VBD added) (S (ADVP (RB straight)) (ADVP (RB ahead)) (NP (PRP you)) (VP (MD can) (RB not) (VP (VB go) (ADVP (RB far))))))), and-1), and,1,far,549.908,550.073,10.26304833,CCONJ,1,2,1,2, and,549.908, far,554.63
(S (NP (PRP i)) (ADVP (RB thus)) (VP (VBD learned) (NP (DT a) (JJ second) (ADJP (RB very) (JJ important)) (NN thing)) (SBAR (IN that) (S (NP (NP (PRP$ his)) (NP (NN home) (NN planet))) (VP (VBD was) (ADJP (RB barely) (JJR bigger)) (PP (IN than) (NP (DT a) (NN house)))))))), i-1), i,1,house,0.376,0.551,8.500758885,PRON,2,3,2,3, i,0.376, house,6.973
(S (NP (PRP it)) (VP (VBD did) (RB not) (VP (VB surprise) (S (NP (PRP me)) (ADJP (JJ much)))))), it-1), it,1,much,7.671,7.996,8.891153872,PRON,2,3,2,3, it,7.671, much,9.3
(S (NP (PRP i)) (VP (VBD knew) (SBAR (IN that) (S (NP (ADVP (RB apart) (PP (IN from) (NP (NP (DT the) (JJ large) (NNS planets)) (PP (IN like) (NP (DT the) (NN earth) (NN jupiter)))))) (NP (NNS mars) (CC and) (NNS venus)) (SBAR (WHNP (WDT which)) (S (VP (VBP have) (VP (VBN been) (VP (VBN given) (NP (NNS names)) (ADVP (RB there)))))))) (VP (VBP are) (NP (NP (NNS hundreds)) (PP (IN of) (NP (NP (NNS others)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADVP (RB sometimes)) (ADJP (RB so) (JJ small) (SBAR (IN that) (S (NP (PRP one)) (VP (VBZ has) (NP (NP (JJ great) (NN difficulty)) (PP (IN in) (S (VP (VBG spotting) (NP (PRP them)) (PP (IN through) (NP (DT the) (NN telescope)))))))))))))))))))))), i-1), i,1,telescope,9.614,9.749,8.500758885,PRON,2,3,2,3, i,9.614, telescope,22.903
(S (SBAR (WHADVP (WRB when)) (S (NP (DT an) (NN astronomer)) (VP (VBZ discovers) (NP (NP (CD one)) (PP (IN of) (NP (DT these))))))) (S (NP (PRP he)) (VP (VP (VBZ gives) (NP (PRP it)) (NP (DT a) (NN number))) (PP (IN for) (NP (DT a) (NN name)))))), when-1), when,1,name,23.826,24.001,7.562213605,ADV,2,4,2,3, when,23.826, name,27.92
(S (NP (PRP he)) (VP (MD might) (VP (VB call) (NP (PRP it)) (PP (IN for) (NP (NN example) (NN asteroid) (NNS 325)))))), he-1), he,1,325,28.538,28.653,8.557202055,PRON,2,3,2,3, he,28.538,325,32.097
(S (NP (PRP i)) (VP (VBP have) (NP (JJ serious) (NN reason) (S (VP (TO to) (VP (VB believe) (SBAR (IN that) (S (NP (NP (DT the) (NN planet)) (PP (IN from) (SBAR (WHADVP (WRB where)) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD came)))))) (VP (VBZ is) (NP (DT the) (JJ asteroid) (QP (CD b) (CD 612)))))))))))), i-1), i,1,612,33.269,33.364,8.500758885,PRON,2,3,2,3, i,33.269,612,40.38
(S (NP (DT this) (NN asteroid)) (VP (VBZ has) (ADVP (RB only)) (VP (VBN been) (VP (VBN seen) (PP (IN through) (NP (DT a) (NN telescope))) (PP (ADVP (RB once)) (IN in) (NP (CD 1909))) (PP (IN by) (NP (DT a) (JJ turkish) (NN astronomer))))))), this-1), this,1,astronomer,40.954,41.469,8.485516749,DET,2,3,1,2, this,40.954, astronomer,46.987
(S (S (NP (PRP he)) (VP (VBD had) (ADVP (RB then)) (VP (VBN given) (NP (NP (DT a) (JJ big) (NN presentation)) (PP (IN on) (NP (NP (PRP$ his)) (NP (NN discovery))))) (PP (IN at) (NP (DT an) (JJ international) (NN astronomy) (NN conference)))))) (CC but) (S (NP (NN nobody)) (VP (VBD had) (VP (VBN believed) (NP (PRP him)) (PP (RB because) (IN of) (NP (NP (PRP$ his)) (NP (NN outfit)))))))), he-1), he,1,outfit,47.78,47.845,8.557202055,PRON,2,4,2,3, he,47.78, outfit,56.336
(S (NP (NNS grownups)) (VP (VBP are) (PP (IN like) (NP (DT that))))), grownups-1), grownups,1,that,56.785,57.19,-1.168830911,NOUN,2,3,2,3, grownups,56.785, that,57.899
(FRAG (ADJP (JJ fortunately) (PP (IN for) (NP (NP (DT the) (NN reputation)) (PP (IN of) (NP (NN asteroid)))))) (SBAR (X (X (SYM b)) (NP (CD 612))) (S (NP (DT a) (JJ turkish) (NN dictator)) (VP (VBD imposed) (PP (IN on) (NP (NP (PRP$ his)) (NP (NNS people)))) (PP (IN on) (NP (NP (NN pain)) (PP (IN of) (NP (NN death))))) (S (VP (TO to) (VP (VB dress) (NP (PRP themselves)) (PP (IN in) (NP (DT the) (NN european) (NN fashion)))))))))), fortunately-1), fortunately,1,fashion,58.747,59.382,2.735795061,ADV,2,3,1,2, fortunately,58.747, fashion,69.057
(S (S (NP (DT the) (NN astronomer)) (VP (VBD gave) (NP (NP (PRP$ his)) (NP (NN presentation))) (ADVP (RB again)) (PP (IN in) (NP (NP (CD 1920)) (VP (VBN dressed) (S (ADJP (RB very) (RB stylishly)))))))) (CC and) (S (NP (DT this) (NN time) (NN everybody)) (VP (VBD believed) (NP (PRP him))))), the-1), the,1,him,69.9,70.015,11.11580048,DET,2,4,1,2, the,69.9, him,77.307
(S (SBAR (IN if) (S (NP (PRP i)) (VP (VBP have) (VP (VP (VBN told) (S (NP (PRP you)) (NP (NP (DT these) (NNS details)) (PP (IN about) (NP (DT the) (JJ asteroid) (QP (CD b) (CD 612))))))) (CC and) (VP (VBN revealed) (PP (TO to) (NP (PRP you)))) (NP (NP (PRP$ its)) (NP (NN number))))))) (NP (PRP it)) (VP (VBZ is) (PP (RB because) (IN of) (NP (DT the) (NNS grownups))))), if-1), if,1,grownups,78.544,78.659,7.591558945,SCONJ,2,3,1,2, if,78.544, grownups,85.506
(S (NP (NNS grownups)) (VP (VBP love) (NP (NNS numbers)))), grownups-1), grownups,1,numbers,85.97,86.455,-1.168830911,NOUN,2,3,2,3, grownups,85.97, numbers,87.254
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP talk) (PP (TO to) (NP (PRP them))) (PP (IN about) (NP (DT a) (NN friend)))))) (NP (PRP they)) (ADVP (RB never)) (VP (VBP ask) (NP (PRP you)) (PP (IN about) (NP (NP (DT any)) (PP (IN of) (NP (DT the) (JJ important) (NNS things))))))), when-1), when,1,things,87.688,88.013,7.562213605,ADV,2,4,2,3, when,87.688, things,91.991
(S (NP (PRP they)) (S (ADVP (RB never)) (VP (VBP ask) (NP (PRP you)) (SBAR (WHADVP (WRB how)) (S (VP (VBZ does) (S (NP (NP (PRP$ his)) (NN voice)) (VP (VB sound))))))))), they-1), they,1,sound,92.33,92.435,8.044690442,PRON,2,3,2,3, they,92.33, sound,94.839
(S (WHNP (WDT what) (NNS games)) (S (VBZ does) (NP (PRP he)) (VP (VB like) (ADVP (RBS best))))), what-1), what,1,best,95.073,95.218,7.344589847,DET,2,3,1,2, what,95.073, best,96.672
(S (VBZ does) (NP (PRP he)) (VP (VB collect) (NP (NNS butterflies)))), does-1), does,1,butterflies,96.947,97.052,6.291939441,AUX,2,2,1,2, does,96.947, butterflies,98.316
(S (NP (PRP they)) (VP (VBP ask) (SBAR (WHNP (WRB how) (JJ old)) (S (VP (VBZ is) (NP (PRP he))))))), they-1), they,1,he,98.93,99.025,8.044690442,PRON,2,3,2,3, they,98.93, he,100.409
(S (WHNP (WHADJP (WRB how) (JJ many)) (NNS brothers)) (S (VBZ does) (NP (PRP he)) (VP (VB have)))), how-1), how,1,have,100.798,100.923,6.681757659,ADV,2,4,1,2, how,100.798, have,102.028
(S (WHADJP (WRB how) (JJ much)) (S (VBZ does) (NP (PRP he)) (VP (VB weigh)))), how-1), how,1,weigh,102.267,102.372,6.681757659,ADV,2,3,1,2, how,102.267, weigh,103.202
(S (WHNP (WHADJP (WRB how) (JJ much)) (NN money)) (S (VBZ does) (NP (NP (PRP$ his)) (NP (NN father))) (VP (VB make)))), how-1), how,1,make,103.631,103.736,6.681757659,ADV,2,4,1,2, how,103.631, make,105.171
(S (ADVP (RB only)) (NP (RB then)) (VP (VBP do) (SBAR (S (NP (PRP they)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBP know) (NP (PRP him)))))))))), only-1), only,1,him,105.804,106.299,7.270521633,ADV,2,3,2,3, only,105.804, him,107.864
(S (SBAR (IN if) (S (NP (PRP you)) (VP (VBD said) (PP (TO to) (NP (DT the) (NNS grownups))) (SBAR (S (NP (PRP i)) (VP (VBD saw) (NP (DT a) (JJ beautiful) (JJ red) (NN brick) (NN house)) (PP (IN with) (NP (NNS geraniums))) (PP (IN by) (NP (NP (DT the) (NNS windows) (CC and) (NNS doves)) (PP (IN on) (NP (DT the) (NN roof))))))))))) (NP (PRP they)) (VP (MD would) (RB not) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB picture) (NP (NP (DT this) (NN house)) (PP (IN in) (NP (NP (PRP$ their)) (NP (NNS minds)))))))))))), if-1), if,1,minds,108.771,108.886,7.591558945,SCONJ,2,3,1,2, if,108.771, minds,119.311
(S (S (NP (PRP you)) (VP (MD would) (VP (VB have) (S (VP (TO to) (VP (VB tell) (NP (PRP them)) (NP (NP (PRP i)) (SBAR (S (VP (VBD saw) (NP (DT a) (ADJP (QP (CD hundred) (CD thousand)) (NN franc)) (NN house)))))))))))) (CC and) (S (NP (PRP they)) (VP (MD would) (VP (VB cry) (SBAR (WHADVP (WRB how)) (S (ADJP (JJ pretty)))))))), you-1), you,1,pretty,119.615,119.86,7.992843191,PRON,2,4,2,3, you,119.615, pretty,125.9
(S (SBAR (RB so) (IN if) (S (NP (PRP you)) (VP (VBD were) (S (VP (TO to) (VP (VB say) (PP (TO to) (NP (PRP them))) (NP (NP (DT the) (NN proof)) (SBAR (IN that) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD existed))))))))))) (VP (VBZ is) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (ADJP (JJ charming))))))), so-1), so,1,charming,126.798,126.973,7.514636259,ADV,2,3,1,2, so,126.798, charming,132
(S (S (NP (PRP he)) (VP (VBD laughed))) (CC and) (S (NP (PRP he)) (VP (VBD wanted) (NP (DT a) (NN sheep))))), he-1), he,1,sheep,132.219,132.384,8.557202055,PRON,2,4,2,3, he,132.219, sheep,133.959
(S (SBAR (IN if) (S (NP (NNS someone)) (VP (VBZ wants) (NP (NP (DT a) (NN sheep)))))) (S (NP (PRP that)) (VP (VBZ proves) (S (NP (PRP they)) (VP (VBP exist)))))), if-1), if,1,exist,134.508,134.653,7.591558945,SCONJ,2,3,1,2, if,134.508, exist,137.441
(S (NP (PRP they)) (VP (MD would) (VP (VP (VB shrug) (NP (NP (PRP$ their)) (NP (NNS shoulders)))) (CC and) (VP (VB treat) (NP (PRP you)) (PP (IN like) (NP (DT a) (NN child))))))), they-1), they,1,child,137.91,138.085,8.044690442,PRON,2,3,2,3, they,137.91, child,140.699
